procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 2863408  52664 1074264    0    0     0     4   21   24  0  0 100  0  0
 0  0      0 2863408  52664 1074264    0    0     0    12   25   41  0  0 99  1  0
 0  0      0 2863408  52664 1074264    0    0     0     0   25   30  0  0 100  0  0
 0  0      0 2863408  52664 1074264    0    0     0     0   12   18  0  0 100  0  0
 0  0      0 2863408  52664 1074264    0    0     0     0   15   18  0  0 100  0  0
 0  0      0 2863408  52664 1074264    0    0     0     8   19   31  0  0 100  0  0
 0  0      0 2863408  52664 1074264    0    0     0    12   25   33  0  0 99  1  0
 0  0      0 2863408  52664 1074264    0    0     0     0   14   22  0  0 100  0  0
 0  0      0 2863408  52664 1074264    0    0     0     0   15   18  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 2863440  52664 1074264    0    0     0     0   17   26  0  0 100  0  0
 0  0      0 2863440  52664 1074268    0    0     0     0   18   23  0  0 100  0  0
 0  0      0 2863440  52668 1074268    0    0     0    12   21   33  0  0 99  1  0
 0  0      0 2863440  52668 1074268    0    0     0     0   24   30  0  0 100  0  0
 0  0      0 2863440  52668 1074268    0    0     0     0   16   26  0  0 100  0  0
 0  0      0 2863440  52668 1074268    0    0     0     0   16   18  0  0 100  0  0
 0  0      0 2863440  52668 1074268    0    0     0     0   14   22  0  0 100  0  0
 0  0      0 2863440  52676 1074268    0    0     0    12   25   35  0  0 99  1  0
 0  0      0 2863440  52676 1074268    0    0     0     0   15   24  0  0 100  0  0
 0  0      0 2863440  52676 1074268    0    0     0     0   16   18  0  0 100  0  0
 0  0      0 2863440  52676 1074268    0    0     0     0   14   22  0  0 100  0  0
 0  0      0 2863440  52676 1074268    0    0     0     0   15   22  0  0 100  0  0
 0  0      0 2863440  52684 1074268    0    0     0    12   27   43  0  0 98  2  0
 0  0      0 2863440  52684 1074268    0    0     0     0   22   26  0  0 100  0  0
 0  0      0 2863440  52684 1074268    0    0     0     0   17   24  0  0 100  0  0
 0  0      0 2863440  52684 1074268    0    0     0     0   13   16  0  0 100  0  0
 0  0      0 2863440  52684 1074268    0    0     0     0   20   32  0  0 100  0  0
 0  0      0 2863440  52688 1074268    0    0     0    12   23   31  0  0 99  1  0
 0  0      0 2863440  52688 1074268    0    0     0     0   16   24  0  0 100  0  0
 0  0      0 2863440  52688 1074268    0    0     0     0   13   16  0  0 100  0  0
 0  0      0 2863440  52688 1074268    0    0     0     0   19   30  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 2863440  52692 1074264    0    0     0    12   19   25  0  0 100  0  0
 0  0      0 2863440  52692 1074268    0    0     0     0   22   30  0  0 99  1  0
 0  0      0 2863440  52692 1074268    0    0     0     0   22   28  0  0 100  0  0
 0  0      0 2863440  52692 1074268    0    0     0     0   19   30  0  0 100  0  0
 0  0      0 2863440  52692 1074268    0    0     0     0   14   16  0  0 100  0  0
 0  0      0 2863440  52692 1074268    0    0     0     8   19   26  0  0 100  0  0
 0  0      0 2863440  52692 1074268    0    0     0    20   22   32  0  0 99  1  0
 0  0      0 2863440  52692 1074268    0    0     0     0   19   30  0  0 100  0  0
 0  0      0 2863440  52692 1074268    0    0     0     0   15   18  0  0 100  0  0
 0  0      0 2863440  52692 1074268    0    0     0     0   16   24  0  0 100  0  0
 0  0      0 2863440  52692 1074268    0    0     0     0   14   18  0  0 100  0  0
 0  0      0 2863440  52696 1074268    0    0     0    12   27   43  0  0 99  1  0
 0  0      0 2863440  52696 1074268    0    0     0     0   22   26  0  0 100  0  0
 0  0      0 2863440  52696 1074268    0    0     0     0   16   24  0  0 100  0  0
 0  0      0 2863440  52696 1074268    0    0     0     0   25   31  0  0 100  0  0
 0  0      0 2863448  52696 1074268    0    0     0     0   19   30  0  0 100  0  0
 0  0      0 2863448  52696 1074268    0    0     0    12   25   35  0  0 99  1  0
 0  0      0 2863448  52696 1074268    0    0     0     0   17   24  0  0 100  0  0
 0  0      0 2863448  52696 1074268    0    0     0     0   13   16  0  0 100  0  0
 0  0      0 2863448  52696 1074268    0    0     0     0   19   29  0  0 100  0  0
 0  0      0 2863480  52696 1074268    0    0     0     0   16   20  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 2863480  52696 1074268    0    0     0    12   26   42  0  0 99  1  0
 0  0      0 2863480  52696 1074268    0    0     0     0   22   26  0  0 100  0  0
 0  0      0 2863480  52696 1074272    0    0     0     0   19   30  0  0 100  0  0
 0  0      0 2863480  52696 1074272    0    0     0     0   14   16  0  0 100  0  0
 0  0      0 2863480  52696 1074272    0    0     0     0   16   24  0  0 100  0  0
 0  0      0 2863480  52696 1074272    0    0     0    12   24   33  0  0 99  1  0
 0  0      0 2863480  52696 1074272    0    0     0     0   18   28  0  0 100  0  0
 0  0      0 2863480  52696 1074272    0    0     0     0   13   14  0  0 100  0  0
 0  0      0 2863480  52696 1074272    0    0     0     0   16   24  0  0 100  0  0
 0  0      0 2863480  52696 1074272    0    0     0     0   14   16  0  0 100  0  0
 0  0      0 2863480  52700 1074272    0    0     0    12   29   45  0  0 99  1  0
 0  0      0 2863480  52700 1074272    0    0     0     0   23   28  0  0 100  0  0
 0  0      0 2863480  52700 1074272    0    0     0     0   12   18  0  0 100  0  0
 0  0      0 2863480  52700 1074272    0    0     0     0   15   18  0  0 100  0  0
 0  0      0 2863480  52700 1074272    0    0     0     0   16   26  0  0 100  0  0
 0  0      0 2863480  52704 1074272    0    0     0    20   30   39  0  0 99  1  0
 0  0      0 2863480  52704 1074272    0    0     0     0   13   20  0  0 100  0  0
 0  0      0 2863480  52704 1074272    0    0     0     0   16   20  0  0 100  0  0
 0  0      0 2863480  52704 1074272    0    0     0     0   16   26  0  0 100  0  0
 0  0      0 2863480  52704 1074272    0    0     0     0   16   18  0  0 100  0  0
 0  0      0 2863480  52708 1074272    0    0     0    24   24   36  0  0 99  1  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 2863480  52708 1074272    0    0     0     0   25   32  0  0 100  0  0
 0  0      0 2863480  52708 1074272    0    0     0     0   15   24  0  0 100  0  0
 0  0      0 2863480  52708 1074272    0    0     0     0   16   18  0  0 100  0  0
 0  0      0 2863480  52708 1074272    0    0     0     0   14   22  0  0 100  0  0
 0  0      0 2863480  52712 1074272    0    0     0    12   26   36  0  0 99  1  0
 0  0      0 2863480  52712 1074272    0    0     0     0   15   24  0  0 100  0  0
 0  0      0 2863480  52712 1074272    0    0     0     0   17   18  0  0 100  0  0
 0  0      0 2863480  52712 1074272    0    0     0     0   13   20  0  0 100  0  0
 0  0      0 2863480  52712 1074272    0    0     0     0   20   25  0  0 100  0  0
 0  0      0 2863480  52716 1074272    0    0     0    12   31   49  0  0 99  1  0
 0  0      0 2863480  52716 1074272    0    0     0     0   28   32  0  0 100  0  0
 0  0      0 2863480  52716 1074272    0    0     0     0   12   18  0  0 100  0  0
 0  0      0 2863480  52716 1074272    0    0     0     0   15   18  0  0 100  0  0
 0  0      0 2863480  52716 1074272    0    0     0     0   16   26  0  0 100  0  0
 0  0      0 2863480  52720 1074272    0    0     0    12   28   37  0  0 99  1  0
 0  0      0 2863480  52720 1074272    0    0     0     0   13   20  0  0 100  0  0
 0  0      0 2863480  52720 1074272    0    0     0     0   14   17  0  0 100  0  0
 0  0      0 2863480  52720 1074272    0    0     0     0   16   26  0  0 100  0  0
 0  0      0 2863480  52720 1074272    0    0     0     0   17   20  0  0 100  0  0
 0  0      0 2863480  52728 1074272    0    0     0    12   22   35  0  0 99  1  0
 0  0      0 2863480  52728 1074272    0    0     0     0   25   30  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 2863512  52728 1074272    0    0     0     0   16   26  0  0 100  0  0
 0  0      0 2863512  52728 1074272    0    0     0     0   17   20  0  0 100  0  0
 0  0      0 2863512  52728 1074272    0    0     0     0   13   20  0  0 100  0  0
 0  0      0 2863512  52736 1074272    0    0     0    12   26   37  0  0 99  1  0
 0  0      0 2863512  52736 1074272    0    0     0     0   16   24  0  0 100  0  0
 0  0      0 2863512  52736 1074272    0    0     0     0   15   20  0  0 100  0  0
 0  0      0 2863512  52736 1074276    0    0     0     0   15   20  0  0 100  0  0
 0  0      0 2863512  52736 1074276    0    0     0     0   18   21  0  0 100  0  0
 0  0      0 2863512  52740 1074276    0    0     0    20   28   43  0  0 99  1  0
 0  0      0 2863512  52740 1074276    0    0     0     0   27   33  0  0 100  0  0
 0  0      0 2863512  52740 1074276    0    0     0     0   12   18  0  0 100  0  0
 0  0      0 2863512  52740 1074276    0    0     0     0   15   19  0  0 100  0  0
 0  0      0 2863512  52740 1074276    0    0     0     0   17   28  0  0 100  0  0
 0  0      0 2863512  52744 1074272    0    0     0    24   25   34  0  0 99  1  0
 0  0      0 2863512  52744 1074276    0    0     0     0   19   26  0  0 100  0  0
 0  0      0 2863512  52744 1074276    0    0     0     0   13   16  0  0 100  0  0
 0  0      0 2863512  52744 1074276    0    0     0     0   19   30  0  0 100  0  0
 0  0      0 2863512  52744 1074276    0    0     0     0   14   16  0  0 100  0  0
 0  0      0 2863512  52752 1074276    0    0     0    12   26   37  0  0 99  1  0
 0  0      0 2863512  52752 1074276    0    0     0     0   22   29  0  0 100  0  0
 0  0      0 2863512  52752 1074276    0    0     0     0   18   26  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 2863512  52752 1074276    0    0     0     0   13   17  0  0 100  0  0
 0  0      0 2863512  52752 1074276    0    0     0     0   20   27  0  0 100  0  0
 0  0      0 2863512  52756 1074276    0    0     0    12   23   33  0  0 99  1  0
 0  0      0 2863512  52756 1074276    0    0     0     0   21   33  0  0 100  0  0
 0  0      0 2863512  52756 1074276    0    0     0     0   15   18  0  0 100  0  0
 0  0      0 2863512  52756 1074276    0    0     0     0   16   24  0  0 100  0  0
 0  0      0 2863512  52756 1074276    0    0     0     0   15   16  0  0 100  0  0
 0  0      0 2863512  52756 1074276    0    0     0    12   28   43  0  0 99  1  0
 0  0      0 2863512  52756 1074276    0    0     0     0   23   28  0  0 100  0  0
 0  0      0 2863512  52756 1074276    0    0     0     0   16   24  0  0 100  0  0
 0  0      0 2863512  52756 1074276    0    0     0     0   14   18  0  0 100  0  0
 0  0      0 2863512  52756 1074276    0    0     0     0   19   30  0  0 100  0  0
 0  0      0 2863512  52760 1074276    0    0     0    12   23   31  0  0 99  1  0
 0  0      0 2863512  52760 1074276    0    0     0     0   17   26  0  0 100  0  0
 0  0      0 2863512  52760 1074276    0    0     0     0   13   16  0  0 100  0  0
 0  0      0 2863512  52760 1074276    0    0     0     0   20   30  0  0 100  0  0
 0  0      0 2863512  52760 1074276    0    0     0     0   15   21  0  0 100  0  0
 0  0      0 2863512  52764 1074276    0    0     0    12   28   40  0  0 99  1  0
 0  0      0 2863512  52764 1074276    0    0     0     4   25   30  0  0 100  0  0
 0  0      0 2863512  52764 1074276    0    0     0     0   20   33  0  0 100  0  0
 0  0      0 2863512  52764 1074276    0    0     0     0   15   18  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 2863544  52768 1074272    0    0     0    12   18   31  0  0 100  0  0
 0  0      0 2863544  52768 1074276    0    0     0     0   23   28  0  0 99  1  0
 0  0      0 2863544  52768 1074276    0    0     0     8   23   32  0  0 100  0  0
 0  0      0 2863544  52768 1074276    0    0     0     0   14   16  0  0 100  0  0
 0  0      0 2863544  52768 1074276    0    0     0     0   16   24  0  0 100  0  0
 0  0      0 2863544  52768 1074276    0    0     0     0   14   18  0  0 100  0  0
 0  0      0 2863544  52772 1074276    0    0     0    12   28   42  0  0 99  1  0
 0  0      0 2863544  52772 1074276    0    0     0     0   24   30  0  0 100  0  0
 0  0      0 2863544  52772 1074280    0    0     0     0   16   24  0  0 100  0  0
 0  0      0 2863544  52772 1074280    0    0     0     0   13   16  0  0 100  0  0
 0  0      0 2863544  52772 1074280    0    0     0     0   18   28  0  0 100  0  0
 0  0      0 2863544  52776 1074276    0    0     0    12   21   30  0  0 99  1  0
 0  0      0 2863544  52776 1074280    0    0     0     0   22   27  0  0 100  0  0
 0  0      0 2863544  52776 1074280    0    0     0     0   14   18  0  0 100  0  0
 0  0      0 2863544  52776 1074280    0    0     0     0   19   31  0  0 100  0  0
 0  0      0 2863544  52776 1074280    0    0     0     0   14   16  0  0 100  0  0
 0  0      0 2863544  52776 1074280    0    0     0    12   21   33  0  0 100  1  0
 0  0      0 2863544  52776 1074280    0    0     0     0   26   30  0  0 100  0  0
 0  0      0 2863544  52776 1074280    0    0     0     0   16   26  0  0 100  0  0
 0  0      0 2863544  52776 1074280    0    0     0     0   18   20  0  0 100  0  0
 0  0      0 2863544  52776 1074280    0    0     0     0   14   20  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 2863544  52780 1074276    0    0     0    12   23   31  0  0 99  1  0
 0  0      0 2863420  52780 1074280    0    0     0     0   17   28  0  0 100  0  0
 0  0      0 2863420  52780 1074280    0    0     0     0   17   20  0  0 100  0  0
 0  0      0 2863420  52780 1074280    0    0     0     0   12   18  0  0 100  0  0
 0  0      0 2863420  52780 1074280    0    0     0     0   15   18  0  0 100  0  0
 0  0      0 2863420  52784 1074280    0    0     0    12   25   41  0  0 99  1  0
 0  0      0 2863420  52784 1074280    0    0     0     0   26   35  0  0 100  0  0
 0  0      0 2863420  52784 1074280    0    0     0     0   13   18  0  0 100  0  0
 0  0      0 2863420  52784 1074280    0    0     0     0   26   34  0  0 100  0  0
 0  0      0 2863420  52784 1074280    0    0     0     0   16   26  0  0 100  0  0
 0  0      0 2863420  52792 1074272    0    0     0    12   25   34  0  0 99  1  0
 0  0      0 2863420  52796 1074280    0    0     0     8   17   24  0  0 100  0  0
 0  0      0 2863420  52796 1074280    0    0     0     0   17   20  0  0 100  0  0
 0  0      0 2863420  52796 1074280    0    0     0     0   17   25  0  0 100  0  0
 0  0      0 2863420  52796 1074280    0    0     0     0   18   22  0  0 100  0  0
 0  0      0 2863420  52800 1074280    0    0     0    32   22   34  0  0 99  1  0
 0  0      0 2863420  52800 1074280    0    0     0     0   24   31  0  0 100  0  0
 0  0      0 2863420  52800 1074280    0    0     0     0   18   28  0  0 100  0  0
 0  0      0 2863420  52800 1074280    0    0     0     0   16   18  0  0 100  0  0
 0  0      0 2863420  52800 1074280    0    0     0     0   13   20  0  0 100  0  0
 0  0      0 2863420  52804 1074280    0    0     0    12   26   33  0  0 99  1  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 2863452  52804 1074280    0    0     0     0   15   24  0  0 100  0  0
 0  0      0 2863452  52804 1074280    0    0     0     0   18   25  0  0 100  0  0
 0  0      0 2863452  52804 1074280    0    0     0     0   15   22  0  0 100  0  0
 0  0      0 2863452  52804 1074280    0    0     0     0   18   21  0  0 100  0  0
 0  0      0 2863452  52804 1074280    0    0     0    12   25   41  0  0 99  1  0
 0  0      0 2863452  52804 1074280    0    0     0     0   26   31  0  0 100  0  0
 0  0      0 2863452  52804 1074280    0    0     0     0   13   20  0  0 100  0  0
 0  0      0 2863452  52804 1074280    0    0     0     0   15   18  0  0 100  0  0
 0  0      0 2863452  52804 1074280    0    0     0     0   18   28  0  0 100  0  0
 0  0      0 2863452  52804 1074280    0    0     0    12   26   33  0  0 99  1  0
 0  0      0 2863452  52804 1074280    0    0     0     0   12   18  0  0 100  0  0
